,hyperlink
1322,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC18/fromNatStaticSetting.md
1323,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC18/fromSysToolReboot.md
1324,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC18/fromSysToolRestoreSet.md
1325,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC18/R7WebsSecurityHandler.md
1326,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC18/SetSpeedWan.md
1327,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC18/setUsbUnload.md
1328,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC7/v1/formQuickIndex.md
1329,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC7/v1/formSetCfm.md
1330,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC7/v1/formSetDeviceName_devName.md
1331,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC7/v1/formSetQosBand.md
1332,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC7/v1/formWifiWpsOOB.md
1333,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC7/v1/formWifiWpsStart.md
1334,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC7/v1/formWriteFacMac.md
1335,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC7/v1/fromSetRouteStatic.md
1336,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC7/v1/fromSetWifiGusetBasic.md
1337,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC7/v1/fromSetWirelessRepeat.md
1338,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC7/v1/GetParentControlInfo.md
1339,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC7/v1/saveParentControlInfo_deviceId.md
1340,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/AC7/v1/setSchedWifi.md
1341,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/F/F1202/formQuickIndex.md
1342,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/F/F1202/formSetCfm.md
1343,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/F/F1202/formWriteFacMac.md
1344,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/F/F1202/fromAddressNat_entrys.md
1345,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/F/F1202/fromAddressNat_mitInterface.md
1346,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/F/F1202/fromAddressNat_page.md
1347,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/F/F1203/formQuickIndex.md
1348,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/F/F1203/formSetCfm.md
1349,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/F/F1203/R7WebsSecurityHandler.md
1350,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/F/F1203/setSchedWifi_end.md
1351,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/addWifiMacFilter_deviceId.md
1352,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/addWifiMacFilter_deviceMac.md
1353,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/formexeCommand.md
1354,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/form_fast_setting_wifi_set.md
1355,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/formQuickIndex.md
1356,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/formSetCfm.md
1357,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/formSetClientState.md
1358,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/formSetDeviceName_deviceId.md
1359,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/formSetDeviceName_devName.md
1360,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/formWifiBasicSet_security_5g.md
1361,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/formWifiBasicSet_security.md
1362,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/formWriteFacMac.md
1363,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/fromAddressNat_entrys.md
1364,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/fromAddressNat_mitInterface.md
1365,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/fromAddressNat_page.md
1366,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/GetParentControlInfo.md
1367,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/saveParentControlInfo_deviceId.md
1368,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/saveParentControlInfo_time.md
1369,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/saveParentControlInfo_urls.md
1370,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/setSchedWifi_end.md
1371,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/setSchedWifi_start.md
1372,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1202/SetSpeedWan.md
1373,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/addWifiMacFilter_deviceMac.md
1374,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/formexeCommand.md
1375,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/formQuickIndex.md
1376,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/formSetCfm.md
1377,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/formWifiBasicSet_security_5g.md
1378,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/formWifiBasicSet_security.md
1379,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/formWriteFacMac.md
1380,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/fromDhcpListClient_list1.md
1381,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/fromDhcpListClient_page.md
1382,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/fromNatStaticSetting.md
1383,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/fromSetRouteStatic.md
1384,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/GetParentControlInfo.md
1385,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/saveParentControlInfo_deviceId.md
1386,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/saveParentControlInfo_time.md
1387,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/saveParentControlInfo_urls.md
1388,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/setSchedWifi_end.md
1389,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1203/setSchedWifi_start.md
1390,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/formexeCommand.md
1391,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/formQuickIndex.md
1392,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/formSetCfm.md
1393,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/formWifiBasicSet_security_5g.md
1394,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/formWifiBasicSet_security.md
1395,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/formWriteFacMac.md
1396,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/fromAddressNat_entrys.md
1397,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/fromAddressNat_mitInterface.md
1398,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/fromAddressNat_page.md
1399,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/fromDhcpListClient_list1.md
1400,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/fromDhcpListClient_page.md
1401,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/fromNatStaticSetting.md
1402,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/fromRouteStatic.md
1403,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/GetParentControlInfo.md
1404,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/saveParentControlInfo_deviceId.md
1405,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/saveParentControlInfo_time.md
1406,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/saveParentControlInfo_urls.md
1407,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/setSchedWifi_end.md
1408,https://github.com/abcdefg-png/IoT-vulnerable/blob/main/Tenda/FH/FH1205/setSchedWifi_start.md
1409,https://github.com/Abdallah-Fouad-X/CVE-s/blob/main/README.md
1410,https://github.com/Abyss-W4tcher/ab4yss-wr4iteups/blob/ffa980faa9e3598d49d6fb7def4f7a67cfb5f427/SPIP%20-%20Pentest/SPIP%204.1.2/SPIP_4.1.2_AUTH_RCE/SPIP_4.1.2_AUTH_RCE_Abyss_Watcher_12_07_22.md
1411,https://github.com/Abyss-W4tcher/ab4yss-wr4iteups/blob/ffa980faa9e3598d49d6fb7def4f7a67cfb5f427/SPIP%20-%20Pentest/SPIP%204.1.5/SPIP_4.1.5_AND_BEFORE_AUTH_SQLi_Abyss_Watcher.md
1412,https://github.com/AcademySoftwareFoundation/OpenImageIO/issues/3840
1413,https://github.com/Acklee/webadmin_xss/blob/main/xss.md
1414,https://github.com/aclements/libelfin/issues/75
1415,https://github.com/acmesh-official/acme.sh/issues/4659
1416,https://github.com/acmesh-official/acme.sh/releases/tag/3.0.6
1417,https://github.com/acmglz/bug_report/blob/main/vendors/oretnom23/faculty-evaluation-system/SQLi-1.md
1418,https://github.com/acmglz/bug_report/blob/main/vendors/oretnom23/faculty-evaluation-system/SQLi-2.md
1419,https://github.com/acmglz/bug_report/blob/main/vendors/oretnom23/faculty-evaluation-system/SQLi-3.md
1420,https://github.com/acmglz/bug_report/blob/main/vendors/oretnom23/faculty-evaluation-system/SQLi-4.md
1421,https://github.com/acryldata/datahub-helm/commit/ea8a17860f053c63387b8309e1f77c0e1462a1b3
1422,https://github.com/acryldata/datahub-helm/security/advisories/GHSA-82p6-9h7m-9h8j
1423,https://github.com/activeadmin/activeadmin/commit/697be2b183491beadc8f0b7d8b5bfb44f2387909
1424,https://github.com/activeadmin/activeadmin/pull/7336
1425,https://github.com/activeadmin/activeadmin/pull/8161
1426,https://github.com/activeadmin/activeadmin/releases/tag/v3.2.0
1427,https://github.com/activeadmin/activeadmin/security/advisories/GHSA-356j-hg45-x525
1428,https://github.com/actuator/7-Eleven-Bluetooth-Smart-Cup-Jailbreak
1429,https://github.com/actuator/com.altamirano.fabricio.tvbrowser/blob/main/AFC-POC.apk
1430,https://github.com/actuator/com.altamirano.fabricio.tvbrowser/blob/main/CWE-94.md
1431,https://github.com/actuator/com.altamirano.fabricio.tvbrowser/blob/main/TVBrowserDemo.gif
1432,https://github.com/actuator/com.artis.browser/blob/main/CWE-94.md
1433,https://github.com/actuator/com.bdrm.superreboot/blob/main/CWE-925.md
1434,https://github.com/actuator/com.cn.dq.ipc
1435,https://github.com/actuator/com.cn.dq.ipc/blob/main/CVE-2024-25731
1436,https://github.com/actuator/com.cutestudio.colordialer/blob/main/CWE-284.md
1437,https://github.com/actuator/com.cutestudio.colordialer/blob/main/dialerPOC.apk
1438,https://github.com/actuator/com.cutestudio.colordialer/blob/main/dial.gif
1439,https://github.com/actuator/com.eypcnnapps.quickreboot/blob/main/CWE-925.md
1440,https://github.com/actuator/com.full.dialer.top.secure.encrypted
1441,https://github.com/actuator/com.full.dialer.top.secure.encrypted/blob/main/dial.gif
1442,https://github.com/actuator/com.full.dialer.top.secure.encrypted/blob/main/poc.apk
1443,https://github.com/actuator/com.gurry.kvbrowser/blob/main/CWE-94.md
1444,https://github.com/actuator/com.phlox.simpleserver/blob/main/CWE-321.md
1445,https://github.com/actuator/com.phlox.tvwebbrowser
1446,https://github.com/actuator/com.phlox.tvwebbrowser/blob/main/CWE-94.md
1447,https://github.com/actuator/com.phlox.tvwebbrowser/blob/main/poc.apk
1448,https://github.com/actuator/com.simplemobiletools.dialer/blob/main/CWE-928.md
1449,https://github.com/actuator/com.sinous.voice.dialer/blob/main/CWE-928.md
1450,https://github.com/actuator/com.tcl.browser/blob/main/CWE-94.md
1451,https://github.com/actuator/cve/blob/main/AdTran/CVE-2024-28093
1452,https://github.com/actuator/cve/blob/main/AdTran/CWE-287
1453,https://github.com/actuator/cve/blob/main/Arris/CVE-2023-40038
1454,https://github.com/actuator/cve/blob/main/Arris/CVE-2023-40039
1455,https://github.com/actuator/cve/blob/main/Arris/CVE-2024-25729
1456,https://github.com/actuator/cve/blob/main/Arris/SBG6580.png
1457,https://github.com/actuator/cve/blob/main/CVE-2023-34761
1458,https://github.com/actuator/cve/blob/main/CVE-2023-36351
1459,https://github.com/actuator/cve/blob/main/CVE-2023-40040
1460,https://github.com/actuator/cve/blob/main/CVE-2023-42468
1461,https://github.com/actuator/cve/blob/main/CVE-2023-42469
1462,https://github.com/actuator/cve/blob/main/CVE-2023-42470
1463,https://github.com/actuator/cve/blob/main/CVE-2023-42471
1464,https://github.com/actuator/cve/blob/main/CVE-2023-49000
1465,https://github.com/actuator/cve/blob/main/CVE-2023-49001
1466,https://github.com/actuator/cve/blob/main/CVE-2023-49002
1467,https://github.com/actuator/cve/blob/main/CVE-2023-49003
1468,https://github.com/actuator/cve/blob/main/Hitron/CVE-2024-25730
1469,https://github.com/actuator/cve/blob/main/Hitron/CVE-2024-28089
1470,https://github.com/actuator/cve/blob/main/Hitron/Hitron_DOM_XSS_POC_DOS_ALT.gif
1471,https://github.com/actuator/cve/blob/main/Hitron/Hitron_DOM_XSS_POC.gif
1472,https://github.com/actuator/cve/blob/main/Technicolor/CVE-2023-47352
1473,https://github.com/actuator/cve/blob/main/Technicolor/CVE-2024-28090
1474,https://github.com/actuator/cve/blob/main/Technicolor/CVE-2024-28091
1475,https://github.com/actuator/cve/blob/main/Ubee/CVE-2024-28092
1476,https://github.com/actuator/cve/blob/main/Ubee/CWE-1392.md
1477,https://github.com/actuator/cve/blob/main/vihealth.md
1478,https://github.com/actuator/imou/blob/main/com.dahua.imou.go-V1.0.11.md
1479,https://github.com/actuator/imou/blob/main/imou-life-6.8.0.md
1480,https://github.com/actuator/imou/blob/main/poc.apk
1481,https://github.com/actuator/rebel/blob/main/CWE-319.md
1482,https://github.com/actuator/Technicolor/blob/main/TC8715D.png
1483,https://github.com/actuator/wave.ai.browser/blob/main/CWE-94.md
1484,https://github.com/actuator/wave.ai.browser/blob/main/poc.apk
1485,https://github.com/actuator/yi/blob/main/com.kamivision.yismart.V1.0.0_20231219.md
1486,https://github.com/actuator/yi/blob/main/CWE-319.md
1487,https://github.com/acumos/design-studio/commit/0df8a5e8722188744973168648e4c74c69ce67fd
1488,https://github.com/acumos/design-studio/releases/tag/2.0.8
1489,https://github.com/acyba/acymailing/releases/tag/v8.3.0
1490,https://github.com/adamreiser/dmiwrite
1491,https://github.com/AdamRitz/lbtvul/blob/main/t300mini-2.md
1492,https://github.com/AdamRitz/lbtvul/blob/main/t300mini.md
1493,https://github.com/AD-Appledog/CveHubList/blob/main/Shopping%20Website%20(E-Commerce)%20forgot-password.php%20has%20Sqlinjection.pdf
1494,https://github.com/adhikara13/CVE-2023-38829-NETIS-WF2409E
1495,https://github.com/adhikara13/CVE/blob/main/netis_MW5360/blind%20command%20injection%20in%20password%20parameter%20in%20initial%20settings.md
1496,https://github.com/adhikara13/CVE/blob/main/netis_N3/blind%20command%20injection%20in%20ddnsDomainName%20parameter%20in%20Dynamic%20DNS%20setting.md
1497,https://github.com/adhikara13/CVE/blob/main/netis_N3/blind%20command%20injection%20in%20hostname%20parameter%20in%20wan%20settings.md
1498,https://github.com/adhikara13/CVE/blob/main/netis_N3/blind%20command%20injection%20in%20ntpServIP%20parameter%20in%20Time%20Settings%20.md
1499,https://github.com/adhikara13/CVE/blob/main/netis_N3/blind%20command%20injection%20in%20pin_host%20parameter%20in%20wps%20setting.md
1500,https://github.com/adhikara13/CVE/blob/main/netis_N3/blind%20command%20injection%20in%20wake%20on%20lan%20functionality%20in%20wakeup_mac%20parameter.md
1501,https://github.com/adhikara13/CVE/blob/main/netis_N3/buffer%20overflow%20in%20hostname%20parameter%20leads%20to%20DOS.md
1502,https://github.com/adhikara13/CVE/blob/main/netis_N3/buffer%20overflow%20in%20pingWdogIp%20parameter%20leads%20to%20DOS.md
1503,https://github.com/adhikara13/CVE/blob/main/netis_N3/buffer%20overflow%20in%20servDomain%20parameter%20leads%20to%20DOS.md
1504,https://github.com/adhikara13/CVE/blob/main/netis_N3/command%20injection%20bypass%20filter.md
1505,https://github.com/adhikara13/CVE/blob/main/netis_N3/command%20injection%20in%20changing%20password%20feature.md
1506,https://github.com/adhikara13/CVE/blob/main/netis_N3/Improper%20Authentication%20Mechanism%20Leading%20to%20Denial-of-Service%20%28DoS%29.md
1507,https://github.com/adhikara13/CVE/blob/main/netis_WF2409E/Root_Hard_Code.md
1508,https://github.com/adilkhan7/CVE-2023-31664
1509,https://github.com/adlered/bolo-solo
1510,https://github.com/admesh/admesh/commit/5fab257268a0ee6f832c18d72af89810a29fbd5f
1511,https://github.com/admidio/admidio/commit/391fb2af5bee641837a58e7dd66ff76eac92bb74
1512,https://github.com/admidio/admidio/commit/3b248b7d5e0e60a00ee2f9a6908d538d62a5837f
1513,https://github.com/admidio/admidio/commit/3d8bafaa4e9b7a314ffdf548622a8c7b38faee8a
1514,https://github.com/admidio/admidio/commit/a7c211b835cafe1158932fbfcff9e5552e57510a
1515,https://github.com/admidio/admidio/commit/c87a7074a1a73c4851263060afd76aa4d5b6415f
1516,https://github.com/admidio/admidio/commit/d66585d14b1160712a8a9bfaf9769dd3da0e9a83
1517,https://github.com/Admidio/admidio/releases/tag/v4.2.13
1518,https://github.com/adminininin/blob/blob/main/2.md
1519,https://github.com/adminininin/blob/blob/main/README.md
1520,https://github.com/admin-passwd/bug_report/blob/main/XSS-1.md
1521,https://github.com/adminquit/CVE-2024-28288/blob/d8223c6d45af877669c27fa0a95adfe51924fa86/CVE-2024-28288/CVE-2024-28288.md
1522,https://github.com/adobe/css-tools/security/advisories/GHSA-hpx4-r86g-5jrg
1523,https://github.com/adobe/css-tools/security/advisories/GHSA-prr3-c3m5-p7q2
1524,https://github.com/adriankumpf/teslamate/releases/tag/v1.27.2
1525,https://github.com/advisories/GHSA-227w-wv4j-67h4
1526,https://github.com/advisories/GHSA-22wj-vf5f-wrvj
1527,https://github.com/advisories/GHSA-2pwh-52h7-7j84
1528,https://github.com/advisories/GHSA-353q-7h99-hf4x
1529,https://github.com/advisories/GHSA-3px7-jm2p-6h2c
1530,https://github.com/advisories/GHSA-3qx3-6hxr-j2ch
1531,https://github.com/advisories/GHSA-445x-c8qq-qfr9
1532,https://github.com/advisories/GHSA-45x7-px36-x8w8
1533,https://github.com/advisories/GHSA-467w-rrqc-395f
1534,https://github.com/advisories/GHSA-4m5p-5w5w-3jcf
1535,https://github.com/advisories/GHSA-55xh-53m6-936r
1536,https://github.com/advisories/GHSA-5888-ffcr-r425
1537,https://github.com/advisories/GHSA-5crp-9r3c-p9vr
1538,https://github.com/advisories/GHSA-5h9g-x5rv-25wg
1539,https://github.com/advisories/GHSA-5pq7-52mg-hr42
1540,https://github.com/advisories/GHSA-6325-6g32-7p35
1541,https://github.com/advisories/GHSA-66m2-493m-crh2
1542,https://github.com/advisories/GHSA-6r92-cgxc-r5fg
1543,https://github.com/advisories/GHSA-735f-7qx4-jqq5
1544,https://github.com/advisories/GHSA-746g-3gfp-hfhw
1545,https://github.com/advisories/GHSA-793h-6f7r-6qvm
1546,https://github.com/advisories/GHSA-84xv-jfrm-h4gm
1547,https://github.com/advisories/GHSA-85rf-xh54-whp3
1548,https://github.com/advisories/GHSA-883x-6fch-6wjx
1549,https://github.com/advisories/GHSA-8jxm-xp43-qh3q
1550,https://github.com/advisories/GHSA-8vhc-hwhc-cpj4
1551,https://github.com/advisories/GHSA-9654-pr4f-gh6m
1552,https://github.com/advisories/GHSA-98hq-4wmw-98w9
1553,https://github.com/advisories/GHSA-9g4c-xm3g-f8hq
